user_id,recommendations
1499,"[874972, 995242, 921504, 1082185, 923746]"
1500,"[874972, 1029743, 1044078, 981760, 1057102]"
1501,"[874972, 862349, 916122, 1082185, 903325]"
1502,"[874972, 1138189, 1027569, 949242, 1085983]"
1503,"[874972, 1082185, 1116050, 898068, 5585510]"
1504,"[874972, 1082185, 1029743, 1127831, 951590]"
1505,"[849202, 1082185, 981760, 986912, 1106523]"
1506,"[1000753, 981760, 923746, 1044078, 1033142]"
1507,"[1022428, 1082185, 1106523, 866211, 962568]"
1508,"[904997, 1082185, 1058997, 981760, 908531]"
1509,"[1090931, 1082185, 951590, 1029743, 1037840]"
1510,"[948670, 1082185, 1053690, 986912, 1133018]"
1511,"[829291, 1029743, 916122, 983584, 951590]"
1512,"[874972, 986912, 1082185, 1106523, 1057102]"
1513,"[1118946, 1029743, 916122, 1053690, 5592931]"
1514,"[906335, 878996, 1096036, 1126899, 1082185]"
1515,"[874972, 1009361, 840890, 1082185, 1029743]"
1516,"[874972, 1082185, 1029743, 1127831, 951590]"
1517,"[874972, 1044078, 1101010, 1070820, 1082185]"
1518,"[874972, 8203851, 874563, 1027168, 1103629]"
1519,"[878715, 1070820, 903325, 981760, 7025106]"
1520,"[874972, 1082185, 995242, 903325, 6034857]"
1521,"[1134678, 995242, 1053690, 908531, 1093413]"
1522,"[874972, 9802981, 893501, 1077555, 949294]"
1523,"[874972, 1082185, 1127831, 1029743, 951590]"
1524,"[874972, 1126899, 6034857, 1082185, 1011300]"
1525,"[956599, 8090537, 961554, 1029743, 1082185]"
1526,"[887474, 1082185, 995242, 986912, 1049735]"
1527,"[1034176, 961554, 1026118, 1125497, 951412]"
1528,"[948670, 1106523, 903325, 1082185, 1044078]"
1529,"[1130729, 1133018, 868764, 1082185, 1044078]"
1530,"[874972, 1029743, 1028816, 1082185, 970030]"
1531,"[874972, 1126899, 1127831, 1082185, 972191]"
1532,"[874972, 1024306, 962568, 868764, 1056509]"
1533,"[874972, 1127831, 825541, 971474, 1102959]"
1534,"[866548, 1096036, 5568378, 1070820, 932298]"
1535,"[874972, 982469, 859075, 844179, 910032]"
1536,"[1050741, 1082185, 981760, 1126899, 6034857]"
1537,"[874972, 1082185, 1133018, 1138189, 913210]"
1538,"[874972, 1082185, 1029743, 1127831, 951590]"
1539,"[874972, 1082185, 1029743, 1127831, 1106523]"
1540,"[874972, 903325, 1110572, 9527290, 5592931]"
1541,"[866548, 878996, 916122, 1029743, 962229]"
1542,"[874972, 1133018, 962568, 8090521, 1092026]"
1543,"[970747, 1053690, 923746, 995242, 1092937]"
1544,"[874972, 1082185, 842769, 897125, 887897]"
1545,"[1090931, 1023720, 1133018, 8090521, 845208]"
1546,"[1038663, 908531, 933835, 1029743, 916122]"
1547,"[948670, 1029743, 1082185, 961554, 962568]"
1548,"[879734, 1082185, 916122, 1029743, 878996]"
1549,"[874972, 995242, 981760, 986912, 5569230]"
1550,"[13506119, 1029743, 1082185, 1044078, 1096036]"
1551,"[874972, 1082185, 1029743, 1127831, 951590]"
1552,"[9677366, 1004906, 997309, 1029743, 872137]"
1553,"[874972, 1082185, 1029743, 1127831, 1106523]"
1554,"[874972, 1082185, 1029743, 1127831, 951590]"
1555,"[874972, 1053690, 1075368, 1029743, 991951]"
1556,"[948670, 862349, 1044078, 1082185, 981760]"
1557,"[874972, 995242, 903325, 1082185, 1127831]"
1558,"[968072, 1070820, 962568, 1082185, 866211]"
1559,"[906844, 981760, 854852, 916122, 1053690]"
1560,"[874972, 1082185, 995242, 916122, 951590]"
1561,"[874972, 1126899, 8090521, 965766, 5568729]"
1562,"[1000753, 1082185, 854852, 1029743, 916122]"
1563,"[1065538, 1082185, 1024306, 1126899, 903325]"
1564,"[874972, 854852, 819255, 1046689, 1070105]"
1565,"[874972, 1082185, 1029743, 1127831, 1106523]"
1566,"[943940, 1032703, 1106523, 962229, 1053690]"
1567,"[874972, 854852, 840361, 1082185, 981760]"
1568,"[917384, 1082185, 1106523, 903325, 916122]"
1569,"[874972, 1082185, 1044078, 1029743, 878996]"
1570,"[13506119, 1029743, 1082185, 1044078, 983584]"
1571,"[874972, 913210, 7024847, 1027569, 834103]"
1572,"[1033984, 1024306, 868764, 1126899, 833724]"
1573,"[874972, 1005274, 919423, 1017313, 1131438]"
1574,"[1038663, 1029743, 1082185, 981760, 916122]"
1575,"[874972, 1082185, 1081177, 1070820, 878996]"
1576,"[874972, 1029743, 981760, 923746, 987562]"
1577,"[969725, 981760, 866211, 1029743, 916122]"
1578,"[1065538, 1082185, 995242, 903325, 916122]"
1579,"[830740, 1082185, 1044078, 1029743, 908531]"
1580,"[874972, 1082185, 995242, 916122, 859075]"
1581,"[874972, 1081177, 962568, 1070820, 916122]"
1582,"[874972, 6034857, 1000237, 913894, 825541]"
1583,"[938138, 1114653, 824005, 1128812, 922847]"
1584,"[962615, 1106523, 981760, 962229, 1082185]"
1585,"[1110111, 986912, 1058997, 1082185, 854852]"
1586,"[874972, 1106523, 916122, 1028816, 993638]"
1587,"[874972, 1029743, 859075, 910032, 965842]"
1588,"[948670, 862349, 903325, 1082185, 981760]"
1589,"[874972, 1082185, 8203451, 893221, 7442056]"
1590,"[1057749, 1126899, 903325, 1082185, 1081177]"
1591,"[849202, 878996, 862349, 1082185, 854852]"
1592,"[874972, 1082185, 1058997, 903325, 916122]"
1593,"[874972, 962229, 986912, 13842214, 869728]"
1594,"[836445, 1029743, 981760, 1082185, 1044078]"
1595,"[849202, 995242, 993638, 986912, 987562]"
1596,"[826666, 916122, 962568, 961554, 921406]"
1597,"[874972, 1044078, 1081177, 1133018, 859075]"
1598,"[874972, 894360, 6391497, 859075, 1003487]"
1599,"[982469, 962568, 859075, 1133018, 951590]"
1600,"[968072, 1106523, 1122358, 1093413, 1118120]"
1601,"[874972, 1082185, 1106523, 1127831, 951590]"
1602,"[849202, 1029743, 1024306, 1082185, 903325]"
1603,"[874972, 1082185, 912280, 13008334, 1017838]"
1604,"[874972, 986912, 5569230, 832678, 1051211]"
1605,"[874972, 820923, 9420181, 986912, 929726]"
1606,"[826666, 965766, 990797, 956486, 836445]"
1607,"[874972, 868764, 8090550, 1138443, 938118]"
1608,"[12731517, 1082185, 981760, 1106523, 962568]"
1609,"[14025500, 950206, 1047769, 6632283, 1070820]"
1610,"[874972, 1082185, 1029743, 1127831, 951590]"
1611,"[874972, 989985, 1026118, 1037840, 844165]"
1612,"[906844, 1126899, 1053690, 1082185, 903325]"
1613,"[12262830, 995242, 951590, 1082185, 1044078]"
1614,"[874972, 862732, 1116050, 5592694, 1003188]"
1615,"[874972, 1082185, 995242, 993638, 1079987]"
1616,"[874972, 1082185, 1004906, 962229, 1106523]"
1617,"[874972, 893018, 840361, 910032, 845208]"
1618,"[962615, 878996, 1024306, 1070820, 1082185]"
1619,"[874972, 986912, 1133018, 1082185, 1044078]"
1620,"[1022428, 1082185, 995242, 1044078, 1081177]"
1621,"[1099089, 1082185, 1044078, 1106523, 903325]"
1622,"[874972, 995242, 1081177, 1082185, 7025106]"
1623,"[864893, 1082185, 903325, 1106523, 1044078]"
1624,"[874972, 8090537, 1138189, 986912, 1082185]"
1625,"[874972, 1106523, 965766, 928932, 12810393]"
1626,"[874972, 1082185, 1029743, 1127831, 951590]"
1627,"[849202, 1029743, 878996, 1082185, 903325]"
1628,"[874972, 1082185, 1029743, 1127831, 951590]"
1629,"[874972, 1029743, 8090521, 5592931, 5568378]"
1630,"[874972, 1126899, 1044078, 1082185, 1024306]"
1631,"[970747, 861494, 857554, 1049735, 911614]"
1632,"[874972, 862349, 951412, 1082185, 1096036]"
1633,"[12810436, 13213567, 1030362, 1028891, 1020962]"
1634,"[850102, 1070820, 903325, 1082185, 1044078]"
1635,"[874972, 1029743, 954642, 894968, 1009449]"
1636,"[874972, 1082185, 1106523, 962568, 845208]"
1637,"[874972, 986912, 1082185, 1053690, 951590]"
1638,"[874972, 1058997, 854852, 1024306, 10457044]"
1639,"[982469, 1082185, 9677886, 1106523, 1044078]"
1640,"[874972, 916122, 840361, 1106523, 937626]"
1641,"[874972, 1076875, 835098, 1126899, 854852]"
1642,"[874972, 1070820, 951590, 1082185, 916122]"
1643,"[874972, 868764, 916122, 5568729, 6979753]"
1644,"[874972, 854852, 961554, 994825, 1087102]"
1645,"[874972, 1082185, 1029743, 1127831, 951590]"
1646,"[1138423, 1082185, 981760, 983584, 859075]"
1647,"[874972, 1082185, 862349, 981760, 1091901]"
1648,"[874972, 1028816, 9245108, 1082185, 1106523]"
1649,"[980353, 1106523, 854852, 1082185, 916122]"
1650,"[874972, 1081177, 6034857, 903325, 854852]"
1651,"[874972, 1057260, 981760, 6034857, 962568]"
1652,"[1034176, 1138189, 844165, 5567502, 889105]"
1653,"[899019, 1127470, 9527290, 1010190, 1031260]"
1654,"[874972, 898068, 1009449, 1082185, 1002178]"
1655,"[874972, 1029743, 903325, 987562, 844179]"
1656,"[874972, 1133018, 866211, 986912, 1011300]"
1657,"[874972, 1029743, 1037863, 1053690, 957063]"
1658,"[874972, 1044078, 1081177, 981760, 916122]"
1659,"[1099089, 1082185, 1106523, 1044078, 1024306]"
1660,"[1038663, 1110572, 923746, 1026118, 1135868]"
1661,"[874972, 1082185, 854852, 1057102, 951412]"
1662,"[1057749, 1082185, 961554, 1126899, 878996]"
1663,"[919766, 1029743, 1031864, 1091858, 830070]"
1664,"[874972, 8090521, 844179, 871756, 845208]"
1665,"[874972, 1029743, 951590, 1138189, 6034857]"
1666,"[874972, 909894, 12384775, 962229, 893018]"
1667,"[874972, 986912, 1092026, 1027569, 950550]"
1668,"[904997, 981760, 871756, 1082185, 1106523]"
1669,"[874972, 1126899, 1082185, 972191, 857503]"
1670,"[874972, 1082185, 1029743, 1127831, 1106523]"
1671,"[874972, 1082185, 903325, 1126899, 961554]"
1672,"[874972, 1029743, 1044078, 923746, 5592931]"
1673,"[1013928, 1029743, 1024306, 1082185, 981760]"
1674,"[874972, 1082185, 1029743, 1127831, 951590]"
1675,"[874972, 1082185, 1029743, 1127831, 1106523]"
1676,"[874972, 1081177, 1044259, 1082185, 878996]"
1677,"[959737, 1012701, 1125219, 1135971, 1085920]"
1678,"[1090931, 987562, 821083, 1106523, 1027168]"
1679,"[874972, 995242, 908531, 1092026, 940947]"
1680,"[833940, 981760, 923746, 1126899, 916122]"
1681,"[874972, 916122, 1033142, 1029743, 1081177]"
1682,"[874972, 950384, 1082185, 1029743, 1127831]"
1683,"[874972, 1070820, 981760, 962568, 5574377]"
1684,"[1130729, 995242, 1053690, 1082185, 845208]"
1685,"[1022428, 1082185, 1058997, 854852, 962568]"
1686,"[6551861, 844179, 1066893, 986912, 1106523]"
1687,"[874972, 1058997, 1057260, 1082185, 981760]"
1688,"[874972, 1082185, 908531, 1029743, 923746]"
1689,"[866548, 1029743, 1096036, 845208, 923746]"
1690,"[1038663, 1106523, 1082185, 951590, 5569230]"
1691,"[849202, 962229, 1082185, 1106523, 1024306]"
1692,"[874972, 1029743, 908531, 1044188, 844179]"
1693,"[1075007, 962229, 951412, 1028816, 7025114]"
1694,"[882308, 983584, 961554, 1044078, 951590]"
1695,"[874972, 941943, 1002178, 1071759, 13008327]"
1696,"[874972, 1082185, 1082212, 1070820, 1033142]"
1697,"[874972, 1044078, 1081177, 1029743, 866211]"
1698,"[1103808, 1082185, 1106523, 1044078, 866211]"
1699,"[874972, 1133018, 908531, 951590, 993638]"
1700,"[1099089, 1082185, 8090537, 913210, 844179]"
1701,"[874972, 1081177, 962568, 1053690, 1057102]"
1702,"[850102, 1082185, 1106523, 962229, 1044078]"
1703,"[12810389, 986912, 981760, 1106523, 1057260]"
1704,"[874972, 987562, 5592931, 833025, 1100972]"
1705,"[874972, 995242, 878996, 868764, 1096036]"
1706,"[860248, 1082185, 983584, 965766, 1075175]"
1707,"[1110111, 898847, 1028891, 1029743, 1082185]"
1708,"[874972, 1029743, 1082185, 878996, 951590]"
1709,"[874972, 1106523, 1004906, 873203, 871756]"
1710,"[1038663, 903325, 1133018, 1082185, 878996]"
1711,"[874972, 981760, 8090537, 6034857, 844179]"
1712,"[874972, 944139, 848029, 1082185, 1101174]"
1713,"[1058754, 1023720, 951590, 1082185, 1032703]"
1714,"[874972, 1082185, 903325, 1081177, 940947]"
1715,"[874972, 1126899, 10457590, 951412, 954642]"
1716,"[874972, 995242, 1068719, 12302069, 922127]"
1717,"[1000753, 1082185, 995242, 878996, 962568]"
1718,"[1126294, 1070820, 1082185, 961554, 962568]"
1719,"[1099089, 1029743, 1053690, 8090521, 866211]"
1720,"[878715, 1070820, 961554, 903325, 916122]"
1721,"[1000753, 962568, 987562, 1106523, 928932]"
1722,"[906335, 923746, 901062, 1126899, 916122]"
1723,"[876626, 1106523, 1082185, 1057260, 1101010]"
1724,"[874972, 1082185, 1058997, 878996, 981760]"
1725,"[874972, 1082185, 1044259, 903325, 944137]"
1726,"[950463, 1126899, 1082185, 903325, 854852]"
1727,"[874972, 1082185, 1029743, 1127831, 951590]"
1728,"[1000753, 1126899, 8293439, 908531, 859075]"
1729,"[874972, 5568378, 1092303, 1056973, 1005898]"
1730,"[874972, 998558, 927400, 1082185, 1029743]"
1731,"[826666, 1082185, 1058997, 878996, 1044078]"
1732,"[874972, 995242, 903325, 1082185, 962568]"
1733,"[874972, 986912, 1082185, 923746, 850102]"
1734,"[874972, 5568228, 13008412, 1082185, 1029743]"
1735,"[850102, 995242, 1044078, 1081177, 981760]"
1736,"[874972, 1058997, 1082185, 1029743, 1127831]"
1737,"[874972, 878996, 1058997, 962568, 916122]"
1738,"[874972, 1106523, 981760, 8090537, 923746]"
1739,"[874972, 962229, 1106523, 1053690, 908531]"
1740,"[860248, 1082185, 1096036, 961059, 6034857]"
1741,"[10198378, 932298, 1106523, 1082185, 1029743]"
1742,"[908843, 923670, 977499, 12810393, 929018]"
1743,"[958594, 990797, 8090532, 1096099, 890695]"
1744,"[836445, 1026118, 1082212, 1106523, 1082185]"
1745,"[1038663, 1033142, 1085333, 983584, 1096036]"
1746,"[874972, 1082185, 995242, 1053690, 908531]"
1747,"[874972, 983584, 1096036, 1106523, 903325]"
1748,"[982469, 1126899, 962229, 1044078, 983584]"
1749,"[878715, 1082185, 6034857, 1029743, 981760]"
1750,"[874972, 981760, 916122, 1029743, 1082185]"
1751,"[1038663, 962229, 844179, 1053690, 916122]"
1752,"[1038663, 1082185, 981760, 1106523, 8090537]"
1753,"[874972, 971922, 1067695, 986912, 8090537]"
1754,"[849202, 995242, 1081177, 962229, 981760]"
1755,"[1108094, 916122, 866211, 951590, 859075]"
1756,"[874972, 1092026, 852856, 1082185, 1029743]"
1757,"[874972, 1082185, 1029743, 1127831, 951590]"
1758,"[1082627, 1058997, 903325, 1082185, 8090521]"
1759,"[970866, 1023720, 844179, 1126899, 1082185]"
1760,"[874972, 986912, 995242, 1082185, 983584]"
1761,"[1013928, 1081177, 993638, 1082185, 1044078]"
1762,"[1119993, 950206, 944466, 983584, 932503]"
1763,"[1118623, 903325, 1138189, 1106523, 1037840]"
1764,"[13506119, 986912, 1058997, 1082185, 1044078]"
1765,"[956599, 1070820, 1082185, 1057260, 981760]"
1766,"[874972, 1044078, 962568, 1026118, 1112825]"
1767,"[874972, 1029743, 1081177, 1082185, 1044078]"
1768,"[874972, 10457044, 1003616, 962568, 871611]"
1769,"[1020208, 1029743, 1082185, 903325, 981760]"
1770,"[1085357, 1029743, 1082185, 1081177, 854852]"
1771,"[874972, 913894, 1060408, 1009046, 895163]"
1772,"[1091342, 1082185, 965766, 986912, 995242]"
1773,"[12984576, 862349, 903325, 916122, 1084796]"
1774,"[874972, 1029743, 1082185, 8090537, 961554]"
1775,"[906844, 995242, 903325, 1082185, 1024306]"
1776,"[874972, 995242, 908531, 1082185, 878996]"
1777,"[874972, 1126899, 981760, 916122, 951590]"
1778,"[9521787, 986912, 1082185, 1029743, 962229]"
1779,"[12812261, 916122, 844179, 1070820, 1082185]"
1780,"[874972, 1106523, 1044078, 981760, 859075]"
1781,"[1130729, 1082185, 995242, 1037840, 961554]"
1782,"[874972, 981760, 5569230, 844179, 1079987]"
1783,"[1079913, 1082185, 1058997, 981760, 854852]"
1784,"[874972, 916122, 908531, 1126899, 1082185]"
1785,"[874972, 986912, 1082185, 1126899, 903325]"
1786,"[874972, 1034686, 1136719, 900175, 841228]"
1787,"[874972, 919948, 6979427, 10457044, 5592931]"
1788,"[849202, 1029743, 962568, 1081177, 854852]"
1789,"[874972, 1027569, 1027642, 1082185, 1029743]"
1790,"[9677366, 961554, 913210, 1082185, 951590]"
1791,"[948670, 1082185, 995242, 903325, 916122]"
1792,"[1118946, 962229, 1106523, 859075, 5569230]"
1793,"[874972, 1029743, 1082185, 981760, 866211]"
1794,"[874972, 1082185, 862349, 903325, 1053690]"
1795,"[1013928, 859075, 919423, 862349, 942341]"
1796,"[1022428, 1106523, 1082185, 983584, 951590]"
1797,"[944018, 1029743, 1082185, 878996, 1024306]"
1798,"[970747, 1082185, 6034857, 1029743, 916122]"
1799,"[874972, 1026118, 1117514, 1037863, 981521]"
1800,"[874972, 1126899, 913210, 1082185, 908531]"
1801,"[874972, 1092026, 921744, 1116635, 1040371]"
1802,"[970747, 981760, 916122, 1082185, 854852]"
1803,"[939860, 1082185, 1133018, 951590, 1096036]"
1804,"[981677, 970030, 999104, 7025106, 866211]"
1805,"[1108094, 1082185, 1029743, 1127831, 1106523]"
1806,"[908314, 986912, 903325, 1126899, 1082185]"
1807,"[962615, 1029743, 1082185, 986912, 1044078]"
1808,"[874972, 962229, 986912, 1057260, 1053690]"
1809,"[874972, 1029743, 1082185, 1024306, 916122]"
1810,"[864893, 1053690, 1037840, 1029743, 1096036]"
1811,"[874972, 923746, 901976, 1106523, 1068719]"
1812,"[9832469, 1082185, 1058997, 961554, 1127831]"
1813,"[874972, 8090521, 1122358, 844179, 1068719]"
1814,"[874972, 1046756, 920740, 934131, 866540]"
1815,"[1070723, 1058997, 1044078, 1057260, 1082185]"
1816,"[1050741, 995242, 854852, 1082185, 908531]"
1817,"[874972, 1082185, 981760, 995242, 916122]"
1818,"[1129049, 1053690, 13842088, 1082212, 5570467]"
1819,"[13506119, 981760, 8090537, 995242, 1081177]"
1820,"[12262830, 901062, 932298, 8090546, 903325]"
1821,"[1090931, 1044078, 903325, 1106523, 1082185]"
1822,"[12262978, 1082185, 1096036, 1029743, 5592931]"
1823,"[948670, 1127831, 962568, 883003, 866211]"
1824,"[874972, 962229, 1082185, 1106523, 878996]"
1825,"[874972, 1082185, 1029743, 1127831, 1106523]"
1826,"[874972, 995242, 854852, 1044078, 908531]"
1827,"[874972, 908531, 951590, 1029743, 1053690]"
1828,"[874972, 1082185, 1023720, 970030, 1037332]"
1829,"[1034176, 903325, 1023720, 1029743, 1082185]"
1830,"[874972, 1082185, 1029743, 1127831, 951590]"
1831,"[12810391, 995242, 1081177, 1082185, 1023720]"
1832,"[874972, 951412, 910032, 1082185, 1058997]"
1833,"[874972, 1029743, 1082185, 962229, 1044078]"
1834,"[917384, 1106523, 1044078, 5592931, 12810393]"
1835,"[874972, 1029743, 1030362, 1044259, 1082185]"
1836,"[948670, 1082185, 1127831, 1058997, 1057102]"
1837,"[874972, 1082185, 1023720, 995242, 854852]"
1838,"[1065538, 1082185, 5569230, 995242, 1092026]"
1839,"[874972, 1106523, 913210, 840361, 1004906]"
1840,"[874972, 999104, 1067820, 1082185, 1029743]"
1841,"[874972, 1082185, 986912, 981760, 854852]"
1842,"[874972, 899624, 5568228, 986912, 993638]"
1843,"[874972, 1029743, 1053690, 1110572, 908531]"
1844,"[1079913, 962568, 970030, 916122, 1026118]"
1845,"[1069312, 1058997, 1110572, 986912, 1081177]"
1846,"[874972, 1029743, 981760, 908531, 859075]"
1847,"[962615, 981760, 908531, 1070820, 951590]"
1848,"[1050741, 878996, 1127831, 1082185, 986912]"
1849,"[974156, 1070820, 1082185, 987562, 940947]"
1850,"[874972, 1070820, 866211, 1082185, 878996]"
1851,"[874972, 1053690, 1110572, 1075368, 6391134]"
1852,"[948670, 1044078, 903325, 1082185, 1024306]"
1853,"[849202, 1029743, 981760, 819765, 1075368]"
1854,"[9521679, 1082185, 995242, 908531, 1127831]"
1855,"[874972, 830795, 1010590, 1082185, 1029743]"
1856,"[948670, 1082185, 962229, 1070820, 986912]"
1857,"[874972, 995242, 1096036, 923746, 1092026]"
1858,"[860248, 878996, 1081177, 1126899, 1082185]"
1859,"[962615, 6034857, 1127831, 1082990, 1000237]"
1860,"[860248, 1082185, 862349, 866211, 844179]"
1861,"[874972, 1082185, 995242, 981760, 868764]"
1862,"[874972, 1110409, 835278, 1072843, 1082185]"
1863,"[874972, 1082185, 1029743, 1127831, 951590]"
1864,"[12262778, 1058997, 951412, 1082185, 1024306]"
1865,"[1130729, 1023720, 1005274, 1058997, 986912]"
1866,"[874972, 1122568, 14025731, 928092, 1082185]"
1867,"[860248, 916122, 1092937, 5569230, 12810464]"
1868,"[1103808, 921504, 871756, 1106301, 844165]"
1869,"[5571176, 981760, 913210, 1126899, 1082185]"
1870,"[874972, 1082185, 862349, 1023720, 1023958]"
1871,"[874972, 1081177, 854852, 1082185, 951590]"
1872,"[1076842, 878996, 12263788, 1082185, 859075]"
1873,"[948670, 1044078, 981760, 962229, 1106523]"
1874,"[874972, 1029743, 962568, 13842088, 1132771]"
1875,"[12731517, 986912, 1082185, 970030, 969866]"
1876,"[874972, 1082185, 1029743, 1127831, 951590]"
1877,"[874972, 1029743, 1044078, 983584, 1122358]"
1878,"[874972, 1077588, 1082185, 1029743, 1127831]"
1879,"[948670, 895930, 1070272, 1082185, 951590]"
1880,"[874972, 1081177, 1133018, 840361, 1029624]"
1881,"[874972, 981760, 1138443, 1082185, 995242]"
1882,"[874972, 1075368, 1039781, 1023958, 992172]"
1883,"[9521787, 981760, 1024306, 8090521, 1096036]"
1884,"[874972, 981760, 866211, 1008814, 6391424]"
1885,"[874972, 1058997, 9835509, 909714, 1043301]"
1886,"[874972, 912112, 1013291, 1038745, 1082185]"
1887,"[874972, 1126899, 1082185, 908531, 923746]"
1888,"[874972, 1082185, 1029743, 1127831, 951590]"
1889,"[874972, 995242, 1026118, 976199, 1132771]"
1890,"[874972, 1026118, 840361, 1126899, 1082185]"
1891,"[882308, 995242, 983584, 1082185, 6533936]"
1892,"[863762, 845208, 845193, 1106523, 1044078]"
1893,"[874972, 1025611, 1082185, 1029743, 1127831]"
1894,"[864893, 1029743, 873964, 951590, 12648296]"
1895,"[947858, 1044078, 1133018, 1096036, 987562]"
1896,"[9832469, 995242, 1037840, 1082185, 854852]"
1897,"[874972, 1082185, 1029743, 1127831, 951590]"
1898,"[874972, 1082185, 871756, 969419, 5572234]"
1899,"[9677366, 1120261, 1089066, 978313, 910032]"
1900,"[1079913, 953539, 971922, 898847, 8019748]"
1901,"[863762, 951590, 1059153, 1029743, 1082185]"
1902,"[12731517, 962229, 903325, 981760, 1133018]"
1903,"[1110111, 1106523, 951590, 868764, 917033]"
1904,"[874972, 1058997, 1123842, 849843, 1082185]"
1905,"[874972, 1082185, 1068719, 1029743, 840361]"
1906,"[874972, 1044078, 1081177, 995242, 903325]"
1907,"[12810391, 1082185, 1106523, 1057260, 981760]"
1908,"[874972, 940947, 901062, 1029743, 1082185]"
1909,"[1000753, 916122, 859075, 1068719, 1070702]"
1910,"[874972, 1058997, 1094924, 824180, 1082185]"
1911,"[1038663, 1070820, 844179, 5590613, 957951]"
1912,"[874972, 995242, 1036486, 904105, 12810393]"
1913,"[968072, 995242, 1053690, 1004906, 12810393]"
1914,"[9677366, 995242, 961554, 13842214, 9802981]"
1915,"[874972, 1082185, 1029743, 1127831, 951590]"
1916,"[874972, 1082185, 1133018, 981760, 951590]"
1917,"[975085, 7025106, 962568, 1106523, 986912]"
1918,"[1110111, 1126899, 1082185, 1053690, 845208]"
1919,"[908314, 1082185, 995242, 908531, 962568]"
1920,"[874972, 903325, 854852, 1082185, 862349]"
1921,"[1038663, 1082185, 995242, 903325, 916122]"
1922,"[13007264, 962568, 9677202, 1126899, 1082185]"
1923,"[1075007, 1082185, 903325, 854852, 6034857]"
1924,"[908843, 1029743, 981760, 983584, 965772]"
1925,"[1000753, 1082185, 1081177, 1029743, 1024306]"
1926,"[1000753, 923746, 1026118, 5592931, 976199]"
1927,"[9832469, 1106523, 1082185, 1044078, 981760]"
1928,"[948670, 1082185, 862349, 983584, 1053690]"
1929,"[956599, 1082185, 1106523, 1024306, 981760]"
1930,"[874972, 1082185, 1024306, 916122, 5569230]"
1931,"[836445, 981760, 866211, 1082185, 1106523]"
1932,"[874972, 5569230, 8353113, 840361, 945805]"
1933,"[944018, 962568, 844179, 1029743, 1096036]"
1934,"[874972, 1023720, 913894, 1072693, 909894]"
1935,"[1111035, 1082185, 862349, 986912, 1024306]"
1936,"[874972, 1110572, 962568, 1029743, 962229]"
1937,"[9521679, 916122, 878445, 919423, 1112766]"
1938,"[906335, 5569230, 923746, 1029743, 8293439]"
1939,"[874972, 981760, 916122, 1029743, 1044078]"
1940,"[874972, 1029743, 1082185, 1028816, 1026118]"
1941,"[9832469, 908531, 947798, 1044078, 1133018]"
1942,"[1021324, 1106523, 1053690, 1110572, 5569230]"
1943,"[1013928, 1029743, 908531, 859075, 1122358]"
1944,"[9655679, 1126899, 6632283, 1082185, 878996]"
1945,"[1038663, 995242, 981760, 987562, 1077430]"
1946,"[1082627, 862349, 1057260, 1082185, 981760]"
1947,"[901067, 995242, 9881592, 1082185, 854852]"
1948,"[874972, 981760, 987562, 1058997, 7025106]"
1949,"[874972, 1133018, 951590, 1044078, 908531]"
1950,"[874972, 962229, 1106523, 1081177, 1053690]"
1951,"[874972, 1082185, 1081177, 1127831, 5592931]"
1952,"[1130729, 1029743, 893018, 834117, 9835619]"
1953,"[874972, 981760, 854852, 993638, 963971]"
1954,"[874972, 1029743, 1082185, 1081177, 962568]"
1955,"[850102, 1082185, 1024306, 981760, 1133018]"
1956,"[9521787, 995242, 1049735, 908531, 951590]"
1957,"[1108094, 1082185, 901062, 1029743, 962229]"
1958,"[874972, 1082185, 878996, 903325, 981760]"
1959,"[874972, 1082185, 1029743, 1127831, 1106523]"
1960,"[995151, 1070820, 908531, 1044078, 961554]"
1961,"[874972, 1070820, 903325, 1096036, 1101589]"
1962,"[9832469, 1044078, 903325, 1082185, 854852]"
1963,"[1099089, 995242, 878996, 903325, 859075]"
1964,"[874972, 995242, 1096036, 910032, 1097991]"
1965,"[874972, 893018, 913210, 1082185, 1106523]"
1966,"[970866, 862349, 903325, 1082185, 878996]"
1967,"[874972, 1106523, 878996, 903325, 1053690]"
1968,"[874972, 1029743, 981760, 1082185, 6034857]"
1969,"[874972, 1082185, 995242, 1044078, 1024306]"
1970,"[9832469, 1029743, 8090521, 1044188, 996425]"
1971,"[874972, 1097001, 1109805, 1029743, 899624]"
1972,"[874972, 1029743, 1082185, 1127831, 898847]"
1973,"[874972, 1029743, 1082185, 1053690, 1024319]"
1974,"[874972, 1029743, 951590, 1082185, 1127831]"
1975,"[1036495, 6534482, 962568, 5574377, 1092588]"
1976,"[1038663, 1133018, 1053690, 1101010, 1082990]"
1977,"[874972, 854852, 1096036, 1026118, 825541]"
1978,"[874972, 883003, 9527161, 1082185, 1046262]"
1979,"[874972, 1029743, 1082185, 1024306, 1081177]"
1980,"[956599, 1081177, 981760, 995242, 916122]"
1981,"[874972, 1106523, 1122358, 893018, 1037332]"
1982,"[1130729, 1058997, 1082185, 981760, 854852]"
1983,"[874972, 1024306, 1081177, 1053690, 866211]"
1985,"[1020208, 844179, 914577, 910032, 987562]"
1986,"[874972, 5568378, 899844, 951190, 1082185]"
1987,"[874972, 1126899, 882826, 9524291, 1033707]"
1988,"[874972, 1082185, 878996, 1106523, 903325]"
